,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,trips
2377196,E 74 St & 1 Ave,Columbus Ave & W 72 St,40.768938303,-73.954699874,40.7770575,-73.97898475,1
4083819,Union St & 4 Ave,6 Ave & Walker St,40.6772744,-73.98282002,40.7197920901383,-74.0052238852195,4
4462259,W 33 St & 10 Ave,E 15 St & 3 Ave,40.75377336836039,-73.99937599897385,40.734232,-73.986923,17
3920504,St James Pl & Pearl St,E Houston St & Columbia St,40.7111696,-74.00023365,40.71978635452822,-73.97871628403664,1
4534329,W 40 St & 5 Ave,61 St & 39 Ave,40.752269,-73.982079,40.7471,-73.9028,1
35562,1 Ave & E 6 St,36 Ave & 10 St,40.725819111,-73.986464024,40.7614376,-73.9411265,1
4554449,W 41 St & 8 Ave,West End Ave & W 94 St,40.756426811,-73.990063429,40.7941654,-73.974124,1
1536121,Clinton Ave & Myrtle Ave,Willoughby St & Fleet St,40.693268895,-73.968851328,40.69196566,-73.9813018,1
1007098,Bergen St & Vanderbilt Ave,Bergen St & Flatbush Ave,40.67945385,-73.967915535,40.680944723477296,-73.97567331790923,1
2942765,Hope St & Union Ave,Graham Ave & Conselyea St,40.71168232,-73.951405764,40.715143,-73.944507,1
3641810,Pioneer St & Van Brunt St,Union St & Nevins St,40.678975701,-74.011221528,40.67909799721684,-73.98765474557877,1
3023318,Jerome Ave & W 193 St,Morris Ave & E 184 St,40.866434216,-73.898069024,40.86008,-73.90079,1
4643588,W 49 St & 8 Ave,LaGuardia Pl & W 3 St,40.762327075,-73.987849712,40.72917025,-73.99810231,1
473989,48 St & 37 Ave,31 St & Broadway,40.751643538,-73.915037036,40.761584,-73.925921,1
4948789,Water St & Gouverneur Ln,Gansevoort St & Hudson St,40.70469667894968,-74.00803416967392,40.73944820130404,-74.00507032871246,11
65351,1 Ave & E 68 St,E 97 St & Madison Ave,40.765119433,-73.957922816,40.787801,-73.953559,1
851659,Amsterdam Ave & W 172 St,E 149 St & Morris Ave,40.842173,-73.935111,40.81734,-73.922962,3
1126294,Broadway & Moylan Pl,Riverside Dr & W 148 St,40.814314604,-73.959024549,40.829114,-73.950426,1
4070402,Underhill Ave & Lincoln Pl,S 3 St & Bedford Ave,40.673865914,-73.967120409,40.71260486,-73.96264403,1
2465596,E 89 St & 3 Ave,W 74 St & Columbus Ave,40.780558586,-73.952400088,40.7785669,-73.97754961,1
745351,9 Ave & W 22 St,E 26 St & 3 Ave,40.745366335,-74.002126813,40.74069317733043,-73.98160636425018,1
1819572,E 118 St & Madison Ave,Cathedral Pkwy & Broadway,40.801564574,-73.944442511,40.804213,-73.96699104,1
63225,1 Ave & E 68 St,E 81 St & 3 Ave,40.765024543,-73.958082199,40.77573034,-73.9567526,1
1884871,E 15 St & 3 Ave,Stanton St & Mangin St,40.734077573,-73.987013817,40.71782143,-73.97628939,1
4310740,W 176 St & Montgomery Ave,Freeman St & Southern Blvd,40.849629,-73.919205,40.830051,-73.892103,1
446477,44 St & 48 Ave,25 Ave & 41 St,40.739258766,-73.921334863,40.767666,-73.910963,1
4001319,Steinway St & Broadway,43 St & Broadway,40.75915885,-73.918992877,40.7577284,-73.9166368,1
2255151,E 53 St & Madison Ave,W 100 St & Broadway,40.7597108,-73.97402311,40.7973721,-73.97041192,40
2976210,India St & Manhattan Ave,E 14 St & 1 Ave,40.73232194,-73.9550858,40.73139303364151,-73.98286700248718,5
513049,5 Ave & E 72 St,E 20 St & FDR Dr,40.772724032,-73.966937423,40.733208626522426,-73.9756813647,1
973477,Beaver St & Fayette St,Irving Ave & Jefferson St,40.700994015,-73.939200878,40.70538,-73.92535,1
3493180,N 15 St & Wythe Ave,Willoughby Ave & Tompkins Ave,40.724170685,-73.955892324,40.69425403,-73.94626915,1
3041095,Kenmare St & Elizabeth St,W 35 St & 9 Ave,40.720572591,-73.994625211,40.75414519263519,-73.9960889518261,1
3836847,Schermerhorn St & Bond St,Berkeley Pl & 7 Ave,40.688344717,-73.984984517,40.675146838709786,-73.97523209452629,1
849809,Amsterdam Ave & W 167 St,9 Ave & W 45 St,40.839443,-73.937044,40.76019252,-73.9912551,1
4401291,W 25 St & 6 Ave,W 51 St & 6 Ave,40.743989944,-73.991441011,40.7606597,-73.98042047,1
4614500,W 46 St & 11 Ave,E 22 St & 2 Ave,40.76341379,-73.99667444,40.73716919369882,-73.98122549057007,8
1859459,E 14 St & 1 Ave,E 53 St & Madison Ave,40.731421471,-73.983078003,40.7597108,-73.97402311,1
2339134,E 67 St & Park Ave,South St & Broad St,40.76780080148132,-73.96592080593109,40.70188858913366,-74.01089876890182,1
2792867,Grand Concourse & East Mount Eden Ave,Grand Concourse & East Mount Eden Ave,40.843019962,-73.911781788,40.84301,-73.91172,1
580881,6 Ave & Canal St,E 23 St & 1 Ave,40.722512007,-74.005608678,40.736502,-73.97809472,1
349933,31 St & Broadway,W 30 St & 8 Ave,40.761584,-73.925921,40.74965268472847,-73.9952078461647,1
3082148,Kosciuszko St & Tompkins Ave,Vesey St & Church St,40.69132936,-73.945341945,40.71221958009051,-74.01047229766846,1
2963764,Hudson St & W 13 St,W 100 St & Broadway,40.740201235,-74.005325675,40.7973721,-73.97041192,1
1143431,Broadway & W 153 St,Riverside Dr & W 82 St,40.831240296,-73.94677186,40.78720869,-73.98128127,1
3359583,Mercer St & Bleecker St,1 Ave & E 94 St,40.72706363348306,-73.99662137031554,40.7817212,-73.94594,1
1575890,Columbus Ave & W 103 St,Broadway & W 53 St,40.797233701,-73.964198589,40.76344058,-73.98268129,1
3880415,South St & Broad St,Evergreen Ave & Noll St,40.70188858913366,-74.01089876890182,40.70106,-73.93318,1
919598,Ave A & E 11 St,Grand Army Plaza & Central Park S,40.728861928,-73.981529951,40.7643971,-73.97371465,1
1737556,Duffield St & Willoughby St,President St & Henry St,40.69221589,-73.9842844,40.6828003,-73.99990419,18
2344046,E 68 St & 3 Ave,Riverside Dr & W 72 St,40.767040968,-73.962113619,40.78057799010334,-73.98562431335449,1
4610509,W 45 St & 8 Ave,N 11 St & Kent Ave,40.75929124,-73.98859651,40.72248188638219,-73.95921930670738,1
677009,8 Ave & W 16 St,W 70 St & Amsterdam Ave,40.740797997,-74.001853943,40.77748046,-73.98288594,1
2487772,E 91 St & Park Ave,Central Park West & W 68 St,40.783583641,-73.955243468,40.7734066,-73.97782542,1
1729254,Driggs Ave & N Henry St,44 St & 3 Ave,40.72325,-73.94308,40.651173,-74.011405,1
3779159,Rockaway Ave & Bainbridge St,Barclay St & Church St,40.683135033,-73.911371946,40.71291224,-74.01020234,1
2253224,E 53 St & Madison Ave,E 53 St & Madison Ave,40.759917617,-73.974009156,40.7597108,-73.97402311,1
354065,31 St & Hoyt Ave N,E 58 St & 1 Ave (NW Corner),40.771178484,-73.916993499,40.759125,-73.962658,1
5006559,West St & Chambers St,Little West St & 1 Pl,40.717590213,-74.013320565,40.70569254,-74.01677685,1
388711,36 Ave & 31 St,31 Ave & Steinway St,40.75651272984955,-73.92957486212252,40.7611488,-73.9170071,97
3881151,South St & Gouverneur Ln,7 Ave & Central Park South,40.70355377,-74.00670227,40.7667405590595,-73.9790689945221,4
2069206,E 32 St & Park Ave,E 32 St & Park Ave,40.745460033,-73.981721044,40.7457121,-73.98194829,1
733464,9 Ave & W 18 St,1 Ave & E 18 St,40.74317449,-74.00366443,40.73381219196632,-73.98054420948029,221
2968511,Huron St & Franklin St,Barrow St & Hudson St,40.73266,-73.95826,40.73172428,-74.00674436,3
3852870,Sedgwick Ave & W Tremont Ave,Frederick Douglass Blvd & W 117 St,40.853157,-73.918214,40.805159,-73.954692,1
800854,Albany Ave & Fulton St,Kingston Ave & Herkimer St,40.679939747,-73.938530326,40.67890679,-73.94142771,1
3315827,Maiden Ln & Pearl St,E 47 St & Park Ave,40.707075119,-74.00744009,40.75510267,-73.97498696,1
3732364,Riverside Blvd & W 67 St,E 39 St & Lexington Ave,40.777507,-73.988886,40.749499,-73.977292,2
3979451,Stanton St & Chrystie St,Kent Ave & N 7 St,40.72227931,-73.99144733,40.72036775298455,-73.96165072917938,1
4384333,W 22 St & 8 Ave,W 54 St & 9 Ave,40.744761348,-73.999210119,40.76584941,-73.98690506,1
4928159,Washington Square E,W 37 St & Broadway,40.73049393,-73.9957214,40.75227093837409,-73.98770570755005,12
4626010,W 47 St & 6 Ave,46 St & Queens Blvd,40.758170128,-73.982991099,40.74349759836971,-73.91860529780388,1
3008055,Jay St & York St,Jay St & York St,40.701271296,-73.986790895,40.70140317257725,-73.98672670125961,1
1468033,Centre St & Chambers St,Irving Ave & DeKalb Ave,40.712636471,-74.004748344,40.7027,-73.92095,1
61044,1 Ave & E 68 St,E 53 St & Lexington Ave,40.765053391,-73.958093882,40.75828065,-73.97069431,1
2603803,Fort Washington Ave & W 173 St,W 180 St & Ft Washington Ave,40.845176697,-73.940519452,40.849972,-73.938423,1
4163621,W 100 St & Broadway,W 110 St & Amsterdam Ave,40.7973721,-73.97041192,40.802692,-73.96295,284
3828047,S Portland Ave & Hanson Pl,DeKalb Ave & Franklin Ave,40.685420632,-73.974258065,40.69064807082943,-73.95746178925037,1
4238893,W 13 St & 5 Ave,W 20 St & 7 Ave,40.735515833,-73.994650483,40.74238787,-73.99726235,1
694043,8 Ave & W 31 St,W 54 St & 11 Ave,40.750558257,-73.994721651,40.768333,-73.992573,1
2922934,Henry St & Grand St,Clinton St & Union St,40.714211,-73.981095,40.6831164,-73.99785267,1
516304,5 Ave & E 72 St,W 48 St &  Rockefeller Plaza,40.772727728,-73.966786981,40.75776935448309,-73.97929430007935,1
3747989,Riverside Dr & W 148 St,W 190 St & Broadway,40.829149961,-73.950437665,40.85648733523576,-73.93296986818314,1
2084562,E 33 St & 1 Ave,W 53 St & 10 Ave,40.743388057,-73.974904656,40.76669671,-73.99061728,1
857666,Amsterdam Ave & W 66 St,5 Ave & E 29 St,40.7746671,-73.98470567,40.7451677,-73.98683077,15
2726329,Graham Ave & Conselyea St,Nassau Ave & Russell St,40.71514535,-73.944581628,40.72557,-73.94434,1
3339045,McKibbin St & Bogart St,Broadway & Whipple St,40.706268787,-73.933932781,40.7016657,-73.9437303,1
3041727,Kent Ave & Division Ave,1 Ave & E 68 St,40.706113338,-73.968126297,40.76500525,-73.95818491,1
4610488,W 45 St & 8 Ave,Motorgate,40.759549379,-73.98915875,40.7639089,-73.9477213,1
2874430,Greenwich St & W Houston St,Greenwich St & W Houston St,40.72864306,-74.008587599,40.728846,-74.008591,1
2572271,Flatbush Ave & Ocean Ave,Flatbush Ave & Eastern Pkwy,40.663656116,-73.963011384,40.668757,-73.966438,1
3397755,Moffat St & Bushwick,Bushwick Ave & Furman Ave,40.684628367,-73.909331679,40.68281,-73.90623,1
2082397,E 33 St & 1 Ave,Sullivan St & Washington Sq,40.743254662,-73.974560022,40.73047747,-73.99906065,1
3292175,Madison Ave & E 82 St,E 91 St & Park Ave,40.778227925,-73.961375713,40.7835016,-73.955327,1
3146795,Lenox Ave & W 126 St,Lenox Ave & W 126 St,40.808229208,-73.94541049,40.808442,-73.9452087,1
2940903,Hope St & Union Ave,18 St & 27 Ave,40.71167351,-73.95141312,40.772768286288304,-73.92743647098541,1
602338,6 Ave & W 34 St,E 9 St & 5 Ave,40.749703884,-73.987962127,40.73275887045087,-73.99581670761108,1
776594,Adam Clayton Powell Blvd & W 126 St,St. Nicholas Ave & W 126 St,40.809420347,-73.94769299,40.8114323,-73.9518776,1
981391,Bedford Ave & Montgomery St,48 St & 2 Ave,40.665816,-73.956934,40.650176,-74.015606,1
4749897,W 63 St & Broadway,E 48 St & 5 Ave,40.771546721,-73.982557893,40.75724567911726,-73.97805914282799,1
1469844,Centre St & Chambers St,W 43 St & 10 Ave,40.71273266,-74.0046073,40.76009437,-73.99461843,8
1193786,Broadway & W 38 St,E 44 St & 2 Ave,40.753112435,-73.987300634,40.75118387463277,-73.97138714790344,1
1549774,Clinton St & Grand St,Stagg St & Union Ave,40.715595,-73.98703,40.708771,-73.950953,1
2632215,Frederick Douglass Blvd & W 115 St,Central Park W & W 103 St,40.803929448,-73.955832481,40.79558954105342,-73.96188408136368,1
2391766,E 77 St & 3 Ave,1 Ave & E 78 St,40.773054838,-73.959179044,40.77140426,-73.9535166,1
3931851,St Marks Pl & 2 Ave,10 Ave & W 14 St,40.728379011,-73.987045288,40.74198159994023,-74.00831580162048,1
3609459,Pearl St & York St,Carlton Ave & Flushing Ave,40.70130074,-73.988047957,40.697787,-73.973736,1
2205653,E 48 St & 5 Ave,Murray St & West St,40.75724567911726,-73.97805914282799,40.7149787,-74.013012,1
787324,Adam Clayton Powell Blvd & W 141 St,Broadway & W 142 St,40.819400907,-73.941024899,40.824686,-73.951947,1
4407926,W 26 St & 10 Ave,W 47 St & 10 Ave,40.749764204,-74.003123641,40.76269882,-73.99301222,1
1594935,Columbus Ave & W 95 St,E Tremont Ave & E 176 St,40.791945457,-73.968181252,40.847798,-73.901883,1
4973138,West Drive & Prospect Park West,Grand Army Plaza & Plaza St West,40.661158562,-73.979206681,40.6729679,-73.97087984,1
3408353,Monroe St & Tompkins Ave,Hancock St & Bedford Ave,40.686205387,-73.944611907,40.68216564,-73.95399026,1
1723573,Driggs Ave & Lorimer St,Vernon Blvd & 50 Ave,40.721781731,-73.950469971,40.74232744,-73.95411749,1
2792910,Grand Concourse & East Mount Eden Ave,Grand Concourse & East Mount Eden Ave,40.843031406,-73.911749959,40.84301,-73.91172,1
2767718,Grand Concourse & E 161 St,Lincoln Ave & E 138 St,40.827233434,-73.92271018,40.810893,-73.927311,1
3442535,Morton St & Washington St,W Broadway & Spring St,40.730868936,-74.008413196,40.72494672359416,-74.00165855884552,1
4556969,W 42 St & 6 Ave,Broadway & W 41 St,40.754969716,-73.984732032,40.75513557,-73.98658032,1
2279774,E 56 St & Madison Ave,W 106 St & Central Park West,40.761573,-73.972628,40.7981856,-73.9605909006,16
3187269,Lexington Ave & Classon Ave,S Portland Ave & Hanson Pl,40.686785579,-73.959224224,40.68539567,-73.97431458,1
466960,47 Ave & 31 St,Grand Army Plaza & Plaza St West,40.743,-73.93561,40.6729679,-73.97087984,9
2017228,E 23 St & 1 Ave,W 20 St & 8 Ave,40.736589193,-73.978435278,40.74345335,-74.00004031,1
2863053,Greenwich St & Hubert St,Greenwich St & Hubert St,40.721201897,-74.01003015,40.721319,-74.010065,1
2729435,Graham Ave & Grand St,Grand St & Havemeyer St,40.711726785,-73.943966985,40.71286844,-73.95698119,1
1961786,E 19 St & 3 Ave,E 58 St & 1 Ave (NW Corner),40.736308217,-73.984512687,40.759125,-73.962658,1
4378304,W 22 St & 10 Ave,W 82 St & Central Park West,40.74691959,-74.00451887,40.78275,-73.97137,24
196055,2 Ave & E 31 St,E 30 St & Park Ave S,40.743072629,-73.976925492,40.74444921,-73.98303529,1
3084206,LaGuardia Pl & W 3 St,Cooper Square & Astor Pl,40.729209304,-73.997823834,40.72951496224949,-73.99075269699097,1
2207039,E 48 St & 5 Ave,W 47 St & 10 Ave,40.757318258,-73.977784634,40.76269882,-73.99301222,1
1836335,E 13 St & 2 Ave,9 Ave & W 22 St,40.731465816,-73.985167742,40.7454973,-74.00197139,1
81941,1 Ave & E 94 St,E 13 St & Avenue A,40.7817212,-73.94594,40.72966729392978,-73.98067966103554,1
2154268,E 41 St & Madison Ave (SW corner),W 31 St & 7 Ave,40.752218604,-73.980172873,40.749156,-73.9916,1
4646489,W 49 St & 8 Ave,W 50 St & 9 Ave,40.762127161,-73.987733841,40.76360467795863,-73.98917958140373,1
3013615,Jerome Ave & Anderson Ave,Broadway & W 133 St,40.830179,-73.928747,40.8190344,-73.956156,3
2496304,E 95 St & 3 Ave,5 Ave & E 103 St,40.784954071,-73.950578451,40.7922553,-73.95249933,1
3033228,Kane St & Clinton St,10 St & 7 Ave,40.686145902,-73.996528864,40.6662078,-73.98199886,1
3284390,Madison Ave & E 26 St,E 23 St & 1 Ave,40.742690206,-73.986769676,40.736502,-73.97809472,1
1695022,Ditmars Blvd & 43 St,31 St & 23 Ave,40.771106005,-73.903704524,40.7747878,-73.9125551,1
1524523,Cliff St & Fulton St,Catherine St & Monroe St,40.708115458,-74.005663514,40.71117444,-73.99682619,1
2680272,Fulton St & Broadway,E 30 St & Park Ave S,40.711066,-74.009447,40.74444921,-73.98303529,27
4830783,W 90 St & Amsterdam Ave,Columbus Ave & W 72 St,40.790066123,-73.972574592,40.7770575,-73.97898475,1
735568,9 Ave & W 18 St,Broadway & W 25 St,40.743332624,-74.003642082,40.74286877312112,-73.98918628692627,1
3797024,Ryer Ave & E 182 St,Washington Ave & E 163 St,40.855873466,-73.89959228,40.824,-73.91089,1
3968557,Stagg St & Morgan Ave,Menahan St & Central Ave,40.710626721,-73.933952689,40.69543,-73.9196,1
1216365,Broadway & W 51 St,2 Ave & E 72 St,40.762172699,-73.983578444,40.7687620293096,-73.95840793848038,1
3222669,Liberty St & Broadway,Bridge St & Water St,40.70905623,-74.01043382,40.70296934155272,-73.98469090461731,1
1427131,Central Park W & W 91 St,Central Park West & W 72 St,40.788575292,-73.966744542,40.77579376683666,-73.9762057363987,1
3104837,Lafayette St & E 8 St,Bleecker St & Crosby St,40.730292559,-73.991006255,40.72615604980408,-73.99510189890862,1
1459474,Central Park West & W 85 St,Central Park West & W 68 St,40.784794092,-73.969884634,40.7734066,-73.97782542,1
2499558,E 95 St & 3 Ave,W 45 St & 8 Ave,40.784899235,-73.950537801,40.75929124,-73.98859651,1
721814,8 Ave & W 49 St,W 36 St & 7 Ave,40.762228966,-73.986383557,40.752149,-73.989539,1
3794192,Rutgers St & Henry St,E 89 St & 3 Ave,40.71332151208186,-73.99009689688683,40.7806284,-73.9521667,1
53172,1 Ave & E 68 St,1 Ave & E 78 St,40.765079975,-73.958123088,40.77140426,-73.9535166,1
846773,Amsterdam Ave & W 152 St,Wadsworth Ave & W 175 St,40.829499483,-73.944325089,40.846052,-73.937648,1
561778,59 St & 4 Ave,55 St & 5 Ave,40.64124763,-74.017644167,40.642408,-74.013318,1
3957253,St. Nicholas Ave & W 126 St,Adam Clayton Powell Blvd & W 130 St,40.811580181,-73.95177114,40.812346,-73.946168,1
4551066,W 41 St & 8 Ave,W 116 St & Broadway,40.756311417,-73.989395857,40.8082,-73.9641,1
4474853,W 34 St & Hudson Blvd E,Barrow St & Hudson St,40.755371928,-74.000795603,40.73172428,-74.00674436,1
1930602,E 17 St & 2 Ave,Thompson St & Bleecker St,40.734308124,-73.983733058,40.72840059450829,-73.99968780577183,1
876718,Amsterdam Ave & W 79 St,Columbus Ave & W 72 St,40.782778263,-73.97880435,40.7770575,-73.97898475,1
5077072,Wilson Ave & Troutman St,Eastern Pkwy & Washington Ave,40.70166,-73.92754,40.6716493,-73.9631145,10
970556,Bayard St & Leonard St,Kent Ave & N 7 St,40.719124675,-73.949130535,40.72036775298455,-73.96165072917938,1
3140933,Lenox Ave & W 117 St,E 156 & Brook Ave,40.802443624,-73.949141145,40.819823,-73.912411,1
913071,Atlantic Ave & Furman St,Van Brunt St & Wolcott St,40.691672802,-74.000017285,40.6773429,-74.01275056,1
2510228,E 98 St & Park Ave,W 129 St & Convent Ave,40.787796855,-73.952118397,40.814394437915816,-73.95324736833572,1
55620,1 Ave & E 68 St,6 Ave & W 45 St,40.765046239,-73.958043933,40.756951,-73.982631,1
2638769,Frederick Douglass Blvd & W 117 St,E 76 St & Park Ave,40.805197954,-73.954841733,40.773763,-73.96222088,1
1168842,Broadway & W 25 St,W 31 St & 7 Ave,40.742609978,-73.989210844,40.749156,-73.9916,1
2413622,E 81 St & Park Ave,W 42 St & 6 Ave,40.776711822,-73.959353089,40.75492,-73.98455,1
1782677,E 106 St & Lexington Ave,W 111 St & 5 Ave,40.791958928,-73.945922852,40.79752078124756,-73.9489397406578,1
3752677,Riverside Dr & W 72 St,Riverside Blvd & W 67 St,40.78083086,-73.985531211,40.777507027547976,-73.98888587951659,1
1490545,Church Ave & Story St,Church Ave & Story St,40.642101526,-73.981059194,40.642031,-73.981073,2
2758029,Grand Ave & Bergen St,Rivington St & Chrystie St,40.677871108,-73.962326646,40.72110063,-73.9919254,1
2319335,E 6 St & Avenue D,Norfolk St & Broome St,40.722314596,-73.976688743,40.7172274,-73.98802084,1
3918980,St James Pl & Oliver St,W 26 St & 10 Ave,40.713107824,-73.998410344,40.749717753,-74.002950346,1
2530839,Eastern Pkwy & Franklin Ave,Bedford Ave & Bergen St,40.670769095,-73.957648516,40.676368,-73.952918,1
2050499,E 3 St & 1 Ave,Market St & Cherry St,40.72467721,-73.98783413,40.71076228,-73.99400398,36
4902191,Washington Ave & Greene Ave,Van Brunt St & Van Dyke St,40.686490417,-73.965670347,40.6758329439129,-74.01472628116608,1
3577177,Pacific St & Nostrand Ave,Brooklyn Ave & Prospect Pl,40.677610874,-73.949583173,40.67412,-73.94447,1
3664535,Powers St & Olive St,Powers St & Olive St,40.713215232,-73.939005375,40.71323,-73.93894,1
3037793,Kenmare St & Elizabeth St,E 5 St & Avenue C,40.720469952,-73.994686246,40.72299208,-73.97995466,1
2456295,E 88 St & Park Ave,Central Park W & W 91 St,40.781411,-73.955959,40.788665,-73.966801,6
2582725,Forest Ave & Summerfield St,Jay St & York St,40.69922,-73.89795,40.70140317257725,-73.98672670125961,8
5088949,Wyckoff Av & Jefferson St,3 St & Prospect Park West,40.707165,-73.923711,40.668132,-73.97363831,4
1505074,Clermont Ave & Lafayette Ave,33 St & 47 Ave,40.68764484,-73.96968902,40.74283,-73.9321,1
4669546,W 51 St & Rockefeller Plaza,46 St & 25 Ave,40.75973805251143,-73.97811613976955,40.765753,-73.90676,1
725008,8 Ave & W 52 St,8 Ave & W 52 St,40.763768673,-73.985208511,40.76370739,-73.9851615,1
1656891,DeKalb Ave & Franklin Ave,St James Pl & Oliver St,40.69064807082943,-73.95746178925037,40.71307916,-73.99851193,3
2644045,Frederick Douglass Blvd & W 129 St,E 20 St & Park Ave,40.8125511,-73.9492286,40.73827428,-73.98751968,4
